State,Year-Month,Price per kilogram
Aguascalientes,2007-01,7.8358823529411765
Aguascalientes,2007-02,7.787173913043477
Aguascalientes,2007-03,7.6984615384615385
Aguascalientes,2007-04,7.685
Aguascalientes,2007-05,7.685
Aguascalientes,2007-06,7.685
Aguascalientes,2007-07,7.685
Aguascalientes,2007-08,7.685
Aguascalientes,2007-09,7.685
Aguascalientes,2007-10,7.685
Aguascalientes,2007-11,7.685
Aguascalientes,2007-12,7.685
Aguascalientes,2008-01,7.743846153846153
Aguascalientes,2008-02,7.734999999999999
Aguascalientes,2008-03,7.734999999999999
Aguascalientes,2008-04,7.730384615384614
Aguascalientes,2008-05,7.744166666666666
Aguascalientes,2008-06,7.785
Aguascalientes,2008-07,7.783461538461538
Aguascalientes,2008-08,7.785
Aguascalientes,2008-09,7.785
Aguascalientes,2008-10,7.7700000000000005
Aguascalientes,2008-11,7.780454545454546
Aguascalientes,2008-12,7.742142857142857
Aguascalientes,2009-01,7.731923076923077
Aguascalientes,2009-02,7.7
Aguascalientes,2009-03,7.665
Aguascalientes,2009-04,7.711250000000001
Aguascalientes,2009-05,7.836250000000001
Aguascalientes,2009-06,7.8500000000000005
Aguascalientes,2009-07,7.916071428571429
Aguascalientes,2009-08,7.928461538461539
Aguascalientes,2009-09,7.920833333333334
Aguascalientes,2009-10,7.947692307692308
Aguascalientes,2009-11,7.677272727272728
Aguascalientes,2009-12,7.6850000000000005
Aguascalientes,2010-01,7.685
Aguascalientes,2010-02,7.685000000000001
Aguascalientes,2010-03,7.6850000000000005
Aguascalientes,2010-04,7.758333333333334
Aguascalientes,2010-05,7.758333333333334
Aguascalientes,2010-06,7.843461538461539
Aguascalientes,2010-07,7.8500000000000005
Aguascalientes,2010-08,7.8500000000000005
Aguascalientes,2010-09,8.0
Aguascalientes,2010-10,8.015
Aguascalientes,2010-11,8.015
Aguascalientes,2010-12,8.165000000000001
Aguascalientes,2011-01,8.215
Aguascalientes,2011-02,8.215000000000002
Aguascalientes,2011-03,8.581666666666667
Aguascalientes,2011-04,8.748333333333333
Aguascalientes,2011-05,8.815
Aguascalientes,2011-06,9.033846153846154
Aguascalientes,2011-07,9.215384615384615
Aguascalientes,2011-08,9.4
Aguascalientes,2011-09,9.4
Aguascalientes,2011-10,9.4
Aguascalientes,2011-11,9.4
Aguascalientes,2011-12,9.4
Aguascalientes,2012-01,9.512307692307692
Aguascalientes,2012-02,9.9325
Aguascalientes,2012-03,10.215
Aguascalientes,2012-04,10.248333333333333
Aguascalientes,2012-05,10.602692307692308
Aguascalientes,2012-06,10.923846153846153
Aguascalientes,2012-07,10.95
Aguascalientes,2012-08,10.950000000000001
Aguascalientes,2012-09,10.950000000000001
Aguascalientes,2012-10,10.997142857142858
Aguascalientes,2012-11,11.094090909090909
Aguascalientes,2012-12,11.0
Aguascalientes,2013-01,11.11423076923077
Aguascalientes,2013-02,11.227727272727272
Aguascalientes,2013-03,11.32090909090909
Aguascalientes,2013-04,11.33
Aguascalientes,2013-05,11.304615384615385
Aguascalientes,2013-06,11.0
Aguascalientes,2013-07,11.0
Aguascalientes,2013-08,11.153846153846153
Aguascalientes,2013-09,11.200000000000001
Aguascalientes,2013-10,11.24
Aguascalientes,2013-11,11.1925
Aguascalientes,2013-12,11.01375
Aguascalientes,2014-01,10.987307692307693
Aguascalientes,2014-02,11.0
Aguascalientes,2014-03,11.0
Aguascalientes,2014-04,11.0
Aguascalientes,2014-05,11.0
Aguascalientes,2014-06,11.0
Aguascalientes,2014-07,11.0
Aguascalientes,2014-08,11.0
Aguascalientes,2014-09,11.0
Aguascalientes,2014-10,11.0
Aguascalientes,2014-11,11.0
Aguascalientes,2014-12,11.0
Aguascalientes,2015-01,11.0
Aguascalientes,2015-02,11.0
Aguascalientes,2015-03,11.0
Aguascalientes,2015-04,10.972499999999998
Aguascalientes,2015-05,10.835
Aguascalientes,2015-06,10.834999999999999
Aguascalientes,2015-07,10.7525
Aguascalientes,2015-08,10.67
Aguascalientes,2015-09,10.668333333333335
Aguascalientes,2015-10,10.719999999999999
Aguascalientes,2015-11,10.733636363636363
Aguascalientes,2015-12,10.75
Aguascalientes,2016-01,10.75
Aguascalientes,2016-02,10.935
Aguascalientes,2016-03,10.885
Aguascalientes,2016-04,10.885
Aguascalientes,2016-05,10.885
Aguascalientes,2016-06,10.941153846153847
Aguascalientes,2016-07,10.985000000000001
Aguascalientes,2016-08,10.985
Aguascalientes,2016-09,10.985
Aguascalientes,2016-10,10.985000000000001
Aguascalientes,2016-11,10.985000000000001
Aguascalientes,2016-12,10.985000000000001
Aguascalientes,2017-01,11.061153846153847
Aguascalientes,2017-02,11.15
Aguascalientes,2017-03,11.150000000000002
Aguascalientes,2017-04,11.15
Aguascalientes,2017-05,10.999583333333334
Aguascalientes,2017-06,10.98
Aguascalientes,2017-07,10.975000000000001
Aguascalientes,2017-08,10.915000000000001
Aguascalientes,2017-09,10.946923076923078
Aguascalientes,2017-10,10.915000000000001
Aguascalientes,2017-11,10.915
Aguascalientes,2017-12,10.915
Aguascalientes,2018-01,11.140769230769232
Aguascalientes,2018-02,11.257727272727273
Aguascalientes,2018-03,11.335909090909091
Aguascalientes,2018-04,11.435
Aguascalientes,2018-05,11.435
Aguascalientes,2018-06,11.435
Aguascalientes,2018-07,11.435
Aguascalientes,2018-08,11.435
Aguascalientes,2018-09,11.435
Aguascalientes,2018-10,11.435
Aguascalientes,2018-11,11.48
Aguascalientes,2018-12,11.598846153846154
Aguascalientes,2019-01,11.676153846153845
Aguascalientes,2019-02,11.742272727272727
Aguascalientes,2019-03,11.873333333333333
Aguascalientes,2019-04,12.205833333333333
Aguascalientes,2019-05,12.42
Aguascalientes,2019-06,12.42
Aguascalientes,2019-07,12.42
Aguascalientes,2019-08,12.398076923076925
Aguascalientes,2019-09,12.355416666666665
Aguascalientes,2019-10,12.334999999999999
Aguascalientes,2019-11,12.335
Aguascalientes,2019-12,12.335
Aguascalientes,2020-01,12.334999999999999
Aguascalientes,2020-02,12.400454545454545
Aguascalientes,2020-03,12.479999999999999
Aguascalientes,2020-04,12.514166666666666
Aguascalientes,2020-05,12.507272727272728
Aguascalientes,2020-06,
Aguascalientes,2020-07,12.54625
Aguascalientes,2020-08,12.653125
Aguascalientes,2020-09,12.719166666666666
Aguascalientes,2020-10,12.728076923076923
Aguascalientes,2020-11,12.715000000000002
Aguascalientes,2020-12,12.721666666666666
Aguascalientes,2021-01,12.635416666666666
Aguascalientes,2021-02,12.715000000000002
Aguascalientes,2021-03,12.638076923076921
Aguascalientes,2021-04,12.700416666666667
Aguascalientes,2021-05,12.7575
Aguascalientes,2021-06,12.819615384615386
Aguascalientes,2021-07,12.936153846153845
Aguascalientes,2021-08,13.208846153846155
Aguascalientes,2021-09,13.435
Aguascalientes,2021-10,13.555769230769231
Aguascalientes,2021-11,14.448333333333332
Aguascalientes,2021-12,15.28
Aguascalientes,2022-01,15.28
Aguascalientes,2022-02,15.345454545454544
Aguascalientes,2022-03,15.376249999999999
Aguascalientes,2022-04,15.514999999999999
Aguascalientes,2022-05,15.506923076923075
Aguascalientes,2022-06,15.936153846153847
Aguascalientes,2022-07,16.235
Aguascalientes,2022-08,16.34107142857143
Aguascalientes,2022-09,16.400000000000002
Aguascalientes,2022-10,16.783846153846152
Aguascalientes,2022-11,17.27
Aguascalientes,2022-12,17.315
Aguascalientes,2023-01,17.35230769230769
Aguascalientes,2023-02,17.27090909090909
Aguascalientes,2023-03,17.265
Aguascalientes,2023-04,17.265
Aguascalientes,2023-05,17.27625
Aguascalientes,2023-06,17.63230769230769
Aguascalientes,2023-07,17.839615384615385
Aguascalientes,2023-08,17.826538461538462
Aguascalientes,2023-09,17.785384615384615
Aguascalientes,2023-10,17.685
Aguascalientes,2023-11,17.685
Aguascalientes,2023-12,17.685
Aguascalientes,2024-01,17.685
Aguascalientes,2024-02,17.685
Aguascalientes,2024-03,17.670454545454547
Aguascalientes,2024-04,17.75
Baja California,2007-01,8.291304347826086
Baja California,2007-02,8.491739130434782
Baja California,2007-03,8.4525
Baja California,2007-04,8.478181818181818
Baja California,2007-05,8.472717391304348
Baja California,2007-06,8.503809523809524
Baja California,2007-07,8.5
Baja California,2007-08,8.5
Baja California,2007-09,8.49125
Baja California,2007-10,8.504999999999999
Baja California,2007-11,8.505
Baja California,2007-12,8.467
Baja California,2008-01,8.480384615384615
Baja California,2008-02,8.497083333333334
Baja California,2008-03,8.506136363636363
Baja California,2008-04,8.471923076923078
Baja California,2008-05,8.5375
Baja California,2008-06,8.491346153846154
Baja California,2008-07,8.508653846153846
Baja California,2008-08,8.549615384615384
Baja California,2008-09,8.5625
Baja California,2008-10,8.555357142857144
Baja California,2008-11,8.632954545454545
Baja California,2008-12,8.76125
Baja California,2009-01,8.874423076923078
Baja California,2009-02,8.942045454545454
Baja California,2009-03,8.925208333333334
Baja California,2009-04,8.939375
Baja California,2009-05,9.172083333333333
Baja California,2009-06,9.290192307692307
Baja California,2009-07,9.3725
Baja California,2009-08,9.364423076923076
Baja California,2009-09,9.383333333333333
Baja California,2009-10,9.863653846153845
Baja California,2009-11,9.895
Baja California,2009-12,9.834999999999999
Baja California,2010-01,9.822916666666666
Baja California,2010-02,10.05590909090909
Baja California,2010-03,10.173461538461538
Baja California,2010-04,10.209999999999999
Baja California,2010-05,10.299999999999999
Baja California,2010-06,10.197307692307692
Baja California,2010-07,10.168461538461539
Baja California,2010-08,10.182500000000001
Baja California,2010-09,10.195227272727273
Baja California,2010-10,10.182500000000001
Baja California,2010-11,10.1825
Baja California,2010-12,10.235535714285716
Baja California,2011-01,10.273269230769232
Baja California,2011-02,10.323863636363637
Baja California,2011-03,10.685
Baja California,2011-04,10.916041666666667
Baja California,2011-05,11.02346153846154
Baja California,2011-06,11.323653846153848
Baja California,2011-07,11.399999999999999
Baja California,2011-08,11.415357142857143
Baja California,2011-09,11.445
Baja California,2011-10,11.579038461538461
Baja California,2011-11,11.575681818181819
Baja California,2011-12,11.643076923076924
Baja California,2012-01,11.881346153846154
Baja California,2012-02,12.120624999999999
Baja California,2012-03,12.188333333333333
Baja California,2012-04,12.33375
Baja California,2012-05,12.4725
Baja California,2012-06,12.425576923076923
Baja California,2012-07,12.470384615384615
Baja California,2012-08,12.51142857142857
Baja California,2012-09,12.518125
Baja California,2012-10,12.633928571428571
Baja California,2012-11,12.827499999999999
Baja California,2012-12,12.843653846153845
Baja California,2013-01,12.90673076923077
Baja California,2013-02,12.987272727272726
Baja California,2013-03,12.985000000000001
Baja California,2013-04,13.00826923076923
Baja California,2013-05,12.992115384615385
Baja California,2013-06,12.985
Baja California,2013-07,12.931607142857143
Baja California,2013-08,12.9275
Baja California,2013-09,12.786875
Baja California,2013-10,12.750576923076922
Baja California,2013-11,12.772291666666668
Baja California,2013-12,12.746041666666668
Baja California,2014-01,12.7425
Baja California,2014-02,12.771136363636366
Baja California,2014-03,12.777500000000002
Baja California,2014-04,12.680833333333334
Baja California,2014-05,12.815833333333332
Baja California,2014-06,12.962500000000002
Baja California,2014-07,12.985000000000001
Baja California,2014-08,13.005740740740741
Baja California,2014-09,12.715000000000002
Baja California,2014-10,12.692499999999999
Baja California,2014-11,12.68159090909091
Baja California,2014-12,12.6525
Baja California,2015-01,12.6525
Baja California,2015-02,12.652500000000002
Baja California,2015-03,12.652499999999998
Baja California,2015-04,12.748750000000001
Baja California,2015-05,12.805
Baja California,2015-06,12.813076923076922
Baja California,2015-07,12.915000000000001
Baja California,2015-08,12.76346153846154
Baja California,2015-09,12.782291666666666
Baja California,2015-10,12.78903846153846
Baja California,2015-11,12.781136363636364
Baja California,2015-12,12.719166666666666
Baja California,2016-01,12.761458333333332
Baja California,2016-02,12.9225
Baja California,2016-03,12.9325
Baja California,2016-04,13.10423076923077
Baja California,2016-05,13.12923076923077
Baja California,2016-06,13.143461538461539
Baja California,2016-07,13.09
Baja California,2016-08,13.100714285714286
Baja California,2016-09,13.078333333333333
Baja California,2016-10,13.073653846153848
Baja California,2016-11,13.0625
Baja California,2016-12,13.086730769230769
Baja California,2017-01,13.357692307692307
Baja California,2017-02,13.632954545454545
Baja California,2017-03,13.71480769230769
Baja California,2017-04,13.714545454545453
Baja California,2017-05,13.7275
Baja California,2017-06,13.760961538461537
Baja California,2017-07,13.869807692307692
Baja California,2017-08,13.882115384615386
Baja California,2017-09,13.8875
Baja California,2017-10,13.791153846153845
Baja California,2017-11,13.8525
Baja California,2017-12,13.8525
Baja California,2018-01,13.958653846153847
Baja California,2018-02,14.146136363636362
Baja California,2018-03,14.131363636363636
Baja California,2018-04,14.1225
Baja California,2018-05,14.1225
Baja California,2018-06,14.1225
Baja California,2018-07,14.097884615384617
Baja California,2018-08,14.053035714285715
Baja California,2018-09,14.051458333333334
Baja California,2018-10,14.053392857142857
Baja California,2018-11,14.113636363636363
Baja California,2018-12,14.131923076923076
Baja California,2019-01,14.262115384615385
Baja California,2019-02,14.275
Baja California,2019-03,14.267708333333333
Baja California,2019-04,14.385625
Baja California,2019-05,14.47423076923077
Baja California,2019-06,14.546666666666667
Baja California,2019-07,14.996785714285716
Baja California,2019-08,15.000384615384615
Baja California,2019-09,14.98375
Baja California,2019-10,14.960192307692308
Baja California,2019-11,14.92
Baja California,2019-12,14.92
Baja California,2020-01,14.92
Baja California,2020-02,14.90227272727273
Baja California,2020-03,14.881875
Baja California,2020-04,14.938749999999999
Baja California,2020-05,15.102045454545454
Baja California,2020-06,
Baja California,2020-07,15.161666666666667
Baja California,2020-08,15.266346153846154
Baja California,2020-09,15.251666666666667
Baja California,2020-10,15.266538461538461
Baja California,2020-11,15.15840909090909
Baja California,2020-12,15.1575
Baja California,2021-01,15.569583333333334
Baja California,2021-02,15.710227272727273
Baja California,2021-03,16.077115384615386
Baja California,2021-04,16.39125
Baja California,2021-05,16.441875
Baja California,2021-06,16.801346153846154
Baja California,2021-07,17.068076923076923
Baja California,2021-08,17.67192307692308
Baja California,2021-09,17.669423076923078
Baja California,2021-10,17.844423076923075
Baja California,2021-11,17.88416666666667
Baja California,2021-12,18.09642857142857
Baja California,2022-01,18.26596153846154
Baja California,2022-02,18.25704545454545
Baja California,2022-03,18.37
Baja California,2022-04,18.46708333333333
Baja California,2022-05,18.69
Baja California,2022-06,18.724423076923078
Baja California,2022-07,18.9896
Baja California,2022-08,19.587678571428572
Baja California,2022-09,19.840833333333332
Baja California,2022-10,20.14403846153846
Baja California,2022-11,20.576136363636365
Baja California,2022-12,20.68519230769231
Baja California,2023-01,20.79346153846154
Baja California,2023-02,20.839318181818182
Baja California,2023-03,20.798461538461538
Baja California,2023-04,20.916136363636365
Baja California,2023-05,21.008750000000003
Baja California,2023-06,21.321346153846154
Baja California,2023-07,21.052500000000002
Baja California,2023-08,21.111346153846153
Baja California,2023-09,21.328653846153845
Baja California,2023-10,21.421538461538464
Baja California,2023-11,21.54375
Baja California,2023-12,21.5475
Baja California,2024-01,21.27326923076923
Baja California,2024-02,21.45
Baja California,2024-03,21.484772727272727
Baja California,2024-04,21.5675
Baja California Sur,2007-01,7.7958823529411765
Baja California Sur,2007-02,7.517173913043479
Baja California Sur,2007-03,7.365
Baja California Sur,2007-04,7.419545454545456
Baja California Sur,2007-05,7.664999999999999
Baja California Sur,2007-06,7.665
Baja California Sur,2007-07,7.665000000000001
Baja California Sur,2007-08,7.665
Baja California Sur,2007-09,7.665
Baja California Sur,2007-10,7.665000000000001
Baja California Sur,2007-11,7.665
Baja California Sur,2007-12,7.665000000000001
Baja California Sur,2008-01,7.887307692307693
Baja California Sur,2008-02,7.935
Baja California Sur,2008-03,7.935000000000001
Baja California Sur,2008-04,8.00423076923077
Baja California Sur,2008-05,8.035
Baja California Sur,2008-06,8.035
Baja California Sur,2008-07,8.039615384615384
Baja California Sur,2008-08,8.035
Baja California Sur,2008-09,8.035
Baja California Sur,2008-10,8.035
Baja California Sur,2008-11,8.035
Baja California Sur,2008-12,8.027857142857142
Baja California Sur,2009-01,7.984999999999999
Baja California Sur,2009-02,7.923181818181818
Baja California Sur,2009-03,8.316666666666666
Baja California Sur,2009-04,8.779166666666667
Baja California Sur,2009-05,9.049999999999999
Baja California Sur,2009-06,9.049999999999999
Baja California Sur,2009-07,9.05
Baja California Sur,2009-08,9.049999999999999
Baja California Sur,2009-09,9.174999999999999
Baja California Sur,2009-10,9.651538461538461
Baja California Sur,2009-11,9.715
Baja California Sur,2009-12,9.757
Baja California Sur,2010-01,9.785
Baja California Sur,2010-02,9.707727272727272
Baja California Sur,2010-03,9.615
Baja California Sur,2010-04,9.571666666666667
Baja California Sur,2010-05,9.549999999999999
Baja California Sur,2010-06,9.549999999999999
Baja California Sur,2010-07,9.588461538461537
Baja California Sur,2010-08,9.65
Baja California Sur,2010-09,9.65
Baja California Sur,2010-10,9.65
Baja California Sur,2010-11,9.65
Baja California Sur,2010-12,9.513214285714286
Baja California Sur,2011-01,9.624615384615385
Baja California Sur,2011-02,9.65
Baja California Sur,2011-03,9.733333333333333
Baja California Sur,2011-04,10.15
Baja California Sur,2011-05,10.149999999999999
Baja California Sur,2011-06,10.252307692307692
Baja California Sur,2011-07,10.315
Baja California Sur,2011-08,10.35
Baja California Sur,2011-09,10.385
Baja California Sur,2011-10,10.315
Baja California Sur,2011-11,10.549545454545454
Baja California Sur,2011-12,10.223461538461539
Baja California Sur,2012-01,10.609230769230768
Baja California Sur,2012-02,10.835
Baja California Sur,2012-03,10.819166666666668
Baja California Sur,2012-04,11.046666666666667
Baja California Sur,2012-05,11.045
Baja California Sur,2012-06,11.725000000000001
Baja California Sur,2012-07,11.825
Baja California Sur,2012-08,11.99
Baja California Sur,2012-09,11.99
Baja California Sur,2012-10,11.895714285714286
Baja California Sur,2012-11,11.659999999999998
Baja California Sur,2012-12,11.66
Baja California Sur,2013-01,11.843076923076923
Baja California Sur,2013-02,11.990000000000002
Baja California Sur,2013-03,11.990000000000002
Baja California Sur,2013-04,11.99
Baja California Sur,2013-05,11.99
Baja California Sur,2013-06,12.235833333333334
Baja California Sur,2013-07,12.581428571428573
Baja California Sur,2013-08,12.501153846153844
Baja California Sur,2013-09,12.402499999999998
Baja California Sur,2013-10,12.263076923076921
Baja California Sur,2013-11,12.089999999999998
Baja California Sur,2013-12,12.089999999999998
Baja California Sur,2014-01,12.09
Baja California Sur,2014-02,12.090000000000002
Baja California Sur,2014-03,12.089999999999998
Baja California Sur,2014-04,12.016666666666666
Baja California Sur,2014-05,12.043333333333335
Baja California Sur,2014-06,12.01
Baja California Sur,2014-07,12.006923076923076
Baja California Sur,2014-08,12.075
Baja California Sur,2014-09,12.075
Baja California Sur,2014-10,12.075000000000001
Baja California Sur,2014-11,11.93
Baja California Sur,2014-12,11.89
Baja California Sur,2015-01,11.886153846153848
Baja California Sur,2015-02,11.971363636363636
Baja California Sur,2015-03,11.9375
Baja California Sur,2015-04,11.918750000000001
Baja California Sur,2015-05,11.932083333333333
Baja California Sur,2015-06,12.01
Baja California Sur,2015-07,11.955357142857142
Baja California Sur,2015-08,12.01
Baja California Sur,2015-09,12.01
Baja California Sur,2015-10,12.01
Baja California Sur,2015-11,12.009999999999998
Baja California Sur,2015-12,12.031666666666666
Baja California Sur,2016-01,12.305416666666666
Baja California Sur,2016-02,12.537500000000001
Baja California Sur,2016-03,12.590454545454547
Baja California Sur,2016-04,12.548846153846153
Baja California Sur,2016-05,12.511538461538462
Baja California Sur,2016-06,12.58769230769231
Baja California Sur,2016-07,12.811923076923078
Baja California Sur,2016-08,13.027142857142858
Baja California Sur,2016-09,12.848333333333334
Baja California Sur,2016-10,12.918846153846154
Baja California Sur,2016-11,12.973636363636365
Baja California Sur,2016-12,12.982692307692307
Baja California Sur,2017-01,13.673461538461538
Baja California Sur,2017-02,13.656363636363636
Baja California Sur,2017-03,13.650000000000002
Baja California Sur,2017-04,13.65
Baja California Sur,2017-05,13.65
Baja California Sur,2017-06,13.644615384615385
Baja California Sur,2017-07,13.59769230769231
Baja California Sur,2017-08,13.59769230769231
Baja California Sur,2017-09,13.536538461538461
Baja California Sur,2017-10,13.411538461538461
Baja California Sur,2017-11,13.41375
Baja California Sur,2017-12,13.415
Baja California Sur,2018-01,13.45346153846154
Baja California Sur,2018-02,13.415
Baja California Sur,2018-03,13.43409090909091
Baja California Sur,2018-04,13.543461538461539
Baja California Sur,2018-05,13.737307692307693
Baja California Sur,2018-06,13.855384615384615
Baja California Sur,2018-07,13.946923076923078
Baja California Sur,2018-08,14.040000000000001
Baja California Sur,2018-09,14.206666666666665
Baja California Sur,2018-10,14.248214285714285
Baja California Sur,2018-11,14.225
Baja California Sur,2018-12,14.309615384615386
Baja California Sur,2019-01,14.492307692307692
Baja California Sur,2019-02,14.815
Baja California Sur,2019-03,14.815
Baja California Sur,2019-04,14.815
Baja California Sur,2019-05,14.908076923076923
Baja California Sur,2019-06,14.9525
Baja California Sur,2019-07,14.945357142857144
Baja California Sur,2019-08,14.915000000000001
Baja California Sur,2019-09,14.922083333333333
Baja California Sur,2019-10,14.915000000000001
Baja California Sur,2019-11,14.915
Baja California Sur,2019-12,14.915
Baja California Sur,2020-01,15.280384615384616
Baja California Sur,2020-02,15.415
Baja California Sur,2020-03,15.474166666666667
Baja California Sur,2020-04,15.414166666666667
Baja California Sur,2020-05,15.415
Baja California Sur,2020-06,
Baja California Sur,2020-07,15.535
Baja California Sur,2020-08,15.535
Baja California Sur,2020-09,15.561666666666667
Baja California Sur,2020-10,15.605
Baja California Sur,2020-11,15.485000000000001
Baja California Sur,2020-12,15.485
Baja California Sur,2021-01,15.485
Baja California Sur,2021-02,15.680454545454547
Baja California Sur,2021-03,16.166923076923077
Baja California Sur,2021-04,16.118333333333336
Baja California Sur,2021-05,16.041666666666668
Baja California Sur,2021-06,16.115000000000002
Baja California Sur,2021-07,16.557307692307692
Baja California Sur,2021-08,16.891923076923078
Baja California Sur,2021-09,16.915
Baja California Sur,2021-10,17.108461538461537
Baja California Sur,2021-11,17.349999999999998
Baja California Sur,2021-12,17.767857142857142
Baja California Sur,2022-01,18.026153846153846
Baja California Sur,2022-02,17.99318181818182
Baja California Sur,2022-03,18.02625
Baja California Sur,2022-04,18.16
Baja California Sur,2022-05,18.108461538461537
Baja California Sur,2022-06,17.89
Baja California Sur,2022-07,17.755384615384614
Baja California Sur,2022-08,18.883214285714285
Baja California Sur,2022-09,19.07375
Baja California Sur,2022-10,18.960384615384616
Baja California Sur,2022-11,19.098636363636363
Baja California Sur,2022-12,19.05
Baja California Sur,2023-01,19.082692307692305
Baja California Sur,2023-02,19.146818181818183
Baja California Sur,2023-03,19.887307692307694
Baja California Sur,2023-04,20.24909090909091
Baja California Sur,2023-05,20.400000000000002
Baja California Sur,2023-06,20.549999999999997
Baja California Sur,2023-07,20.450384615384618
Baja California Sur,2023-08,20.365000000000002
Baja California Sur,2023-09,20.365000000000002
Baja California Sur,2023-10,20.365000000000002
Baja California Sur,2023-11,20.365
Baja California Sur,2023-12,20.365
Baja California Sur,2024-01,20.365000000000002
Baja California Sur,2024-02,20.384090909090908
Baja California Sur,2024-03,20.365000000000002
Baja California Sur,2024-04,20.378333333333334
Campeche,2007-01,7.448529411764706
Campeche,2007-02,7.277391304347826
Campeche,2007-03,7.39
Campeche,2007-04,7.416363636363636
Campeche,2007-05,7.5006521739130445
Campeche,2007-06,7.490476190476191
Campeche,2007-07,7.475
Campeche,2007-08,7.475
Campeche,2007-09,7.475
Campeche,2007-10,7.475
Campeche,2007-11,7.54
Campeche,2007-12,7.565
Campeche,2008-01,7.65
Campeche,2008-02,7.497916666666668
Campeche,2008-03,7.4818181818181815
Campeche,2008-04,7.5284615384615385
Campeche,2008-05,7.62375
Campeche,2008-06,7.615
Campeche,2008-07,7.611923076923077
Campeche,2008-08,7.633461538461538
Campeche,2008-09,7.572307692307692
Campeche,2008-10,7.575357142857143
Campeche,2008-11,7.513636363636365
Campeche,2008-12,7.452142857142857
Campeche,2009-01,7.513461538461538
Campeche,2009-02,7.762727272727273
Campeche,2009-03,7.910833333333334
Campeche,2009-04,8.200000000000001
Campeche,2009-05,8.325000000000001
Campeche,2009-06,8.241923076923076
Campeche,2009-07,8.325
Campeche,2009-08,8.185
Campeche,2009-09,8.208333333333334
Campeche,2009-10,8.305769230769231
Campeche,2009-11,8.427272727272728
Campeche,2009-12,8.5105
Campeche,2010-01,8.515
Campeche,2010-02,8.386363636363637
Campeche,2010-03,8.828846153846154
Campeche,2010-04,9.210416666666665
Campeche,2010-05,9.320833333333333
Campeche,2010-06,9.220769230769232
Campeche,2010-07,9.29076923076923
Campeche,2010-08,9.256923076923076
Campeche,2010-09,9.09
Campeche,2010-10,9.339230769230769
Campeche,2010-11,9.368333333333334
Campeche,2010-12,9.428928571428571
Campeche,2011-01,9.348461538461539
Campeche,2011-02,9.48
Campeche,2011-03,9.483749999999999
Campeche,2011-04,10.189166666666667
Campeche,2011-05,10.235000000000001
Campeche,2011-06,10.397692307692306
Campeche,2011-07,10.72653846153846
Campeche,2011-08,10.867500000000001
Campeche,2011-09,10.835
Campeche,2011-10,10.84
Campeche,2011-11,10.84681818181818
Campeche,2011-12,10.845
Campeche,2012-01,11.05923076923077
Campeche,2012-02,11.597083333333332
Campeche,2012-03,11.624583333333334
Campeche,2012-04,11.6025
Campeche,2012-05,11.767692307692307
Campeche,2012-06,12.023846153846154
Campeche,2012-07,11.936923076923078
Campeche,2012-08,11.910714285714286
Campeche,2012-09,11.910000000000002
Campeche,2012-10,11.909642857142858
Campeche,2012-11,11.927727272727275
Campeche,2012-12,12.079615384615384
Campeche,2013-01,12.276153846153846
Campeche,2013-02,12.365000000000002
Campeche,2013-03,12.365000000000002
Campeche,2013-04,12.366538461538463
Campeche,2013-05,12.115
Campeche,2013-06,12.215000000000002
Campeche,2013-07,12.290000000000001
Campeche,2013-08,12.274615384615384
Campeche,2013-09,12.299999999999999
Campeche,2013-10,12.076923076923077
Campeche,2013-11,12.08625
Campeche,2013-12,12.052083333333334
Campeche,2014-01,12.08423076923077
Campeche,2014-02,12.072727272727274
Campeche,2014-03,12.062083333333334
Campeche,2014-04,11.985
Campeche,2014-05,11.881666666666668
Campeche,2014-06,11.688214285714285
Campeche,2014-07,11.986153846153845
Campeche,2014-08,11.995384615384616
Campeche,2014-09,11.985000000000001
Campeche,2014-10,11.981428571428571
Campeche,2014-11,11.934545454545455
Campeche,2014-12,11.730357142857143
Campeche,2015-01,11.815
Campeche,2015-02,11.855454545454545
Campeche,2015-03,11.935
Campeche,2015-04,11.885
Campeche,2015-05,11.855833333333335
Campeche,2015-06,11.903076923076924
Campeche,2015-07,12.049999999999999
Campeche,2015-08,12.043461538461539
Campeche,2015-09,11.964999999999998
Campeche,2015-10,11.965
Campeche,2015-11,11.965000000000002
Campeche,2015-12,12.120833333333332
Campeche,2016-01,12.14625
Campeche,2016-02,12.969999999999999
Campeche,2016-03,12.95318181818182
Campeche,2016-04,12.882692307692308
Campeche,2016-05,12.883076923076922
Campeche,2016-06,12.915000000000001
Campeche,2016-07,12.91
Campeche,2016-08,12.845357142857143
Campeche,2016-09,12.65
Campeche,2016-10,12.825
Campeche,2016-11,12.875
Campeche,2016-12,12.875
Campeche,2017-01,13.299615384615386
Campeche,2017-02,13.335
Campeche,2017-03,13.403461538461539
Campeche,2017-04,13.401363636363635
Campeche,2017-05,13.386666666666665
Campeche,2017-06,13.519615384615385
Campeche,2017-07,13.519615384615385
Campeche,2017-08,13.435
Campeche,2017-09,13.356538461538461
Campeche,2017-10,13.323461538461537
Campeche,2017-11,13.235
Campeche,2017-12,13.235
Campeche,2018-01,13.258076923076922
Campeche,2018-02,13.335
Campeche,2018-03,13.517727272727273
Campeche,2018-04,13.633461538461537
Campeche,2018-05,13.731153846153846
Campeche,2018-06,13.737692307692308
